architecture,candidate_id,seed_pass_fraction,mean_distance,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,p_cap_exceedance_fraction,cluster_loading,feedback_curvature,feedback_shift,spike_curvature,orthogonal_curvature,echo_loading,cap_level,cap_sharpness,strong_zumbach_fraction
slow_5_250_pm05,20,0.0,0.05960285511585304,0.18080519514126045,0.008591573241281908,0.025850181435083084,15.994314827443608,0.3572122323050231,0.10604904915137037,0.000570436507936508,0.4612146380357444,0.06596879570542026,2.2969233332201835,0.44675103256206644,0.0,0.0,6.453314173966646,9.521291997283697,0.3333333333333333
slow_5_250_pm05,21,0.0,0.21413699313096243,0.02898209185384329,-0.025147549277121258,-0.019749229933399864,11.334270014477845,0.11678221293796448,0.08339707796247754,0.0027529761904761907,0.37265927414409816,0.15496965909926663,2.9545742752961814,0.04828354382467133,0.0,0.0,5.274642623960972,7.470066342502832,0.0
slow_5_250_pm05,22,0.3333333333333333,0.00020396618185365475,0.11744951973093355,-0.002034289389953758,0.07253264981867415,3.616530567311923,0.3580461305440479,0.08223303617380974,0.0,0.29166410081088545,0.09321575502086277,1.2767388161271809,0.16271922130138697,0.0,0.0,5.904027346521616,6.956939708441496,1.0
slow_5_250_pm05,23,0.0,0.1047730707252275,0.041343724703632456,-0.013536696906104007,-0.00793802638683422,12.035027021109526,0.19588093858801145,0.08862126087135125,0.0004298941798941799,0.5531046076212078,0.1164964033242632,3.9191427827812726,0.11348755020246601,0.0,0.0,6.832714639604092,8.038560915738344,0.0
slow_5_250_pm05,24,0.0,0.7737212478480613,0.23905991479871605,0.004805091017384354,0.01679400952513198,3.2776658893094797,0.6928478365435199,0.08729687561862565,0.0,0.5333922567311674,0.05370116619580116,1.4707734523341058,0.04239676498639173,0.0,0.0,5.685636719688773,8.778086557984352,0.0
slow_5_250_pm05,25,0.0,0.0806629465670491,0.04506689722983944,-0.016807820781458368,0.006528128538292107,15.616757657399239,0.11172403902929808,0.0877950713025919,0.010069444444444445,0.2671624630689621,0.14972547911460032,3.7782662513665857,0.3732818737475323,0.0,0.0,6.616325149312615,6.226891435682774,0.0
slow_5_250_pm05,26,0.3333333333333333,0.00010713300877067466,0.10969352885010049,-0.004362580459589874,0.052247059967938055,3.7601778367921526,0.3949925511967205,0.08312322451247076,0.0,0.3529000889044255,0.07074623491872312,2.099807661399245,0.14040114845886256,0.0,0.0,6.237912213429809,7.713772416114807,0.6666666666666666
slow_5_250_pm05,27,0.0,0.016155610708903704,0.059321628423751833,-0.010010128211563685,0.009882258820312096,8.924127000464045,0.23741359754727479,0.08840208187128318,0.000744047619047619,0.4366744271479547,0.10286204412047653,3.0920550585724413,0.18054697765338257,0.0,0.0,5.057209962978959,9.295363120734692,0.3333333333333333
slow_5_250_pm05,28,0.0,0.0011163782206003062,0.08269375939302719,-0.00238347923134672,0.01843889130692732,8.499765051117336,0.2988931820796799,0.09151554697352081,0.0003720238095238095,0.4799617368262261,0.0838775304560866,3.360284521616995,0.2240598857465729,0.0,0.0,5.415469408035278,8.346538476645947,0.3333333333333333
slow_5_250_pm05,29,0.3333333333333333,9.807521495379047e-05,0.09755502185935268,-0.003935299795475504,0.03265378719625293,4.081800001628157,0.4383359080790925,0.08428718054195283,0.0,0.3976201339624822,0.1218823004555795,1.0524882770143449,0.08230221233481008,0.0,0.0,6.344217982143164,6.646783709526062,0.3333333333333333
slow_5_250_pm05,30,0.3333333333333333,0.00047408615810634326,0.14895990647947574,0.002506996822846434,0.047695891725056304,8.258949696988251,0.31088831514709736,0.09203689723557061,3.306878306878307e-05,0.3104512343648821,0.06246625680223322,2.6724608205258846,0.32399410437302717,0.0,0.0,6.973602756857872,7.1611305847764015,0.6666666666666666
slow_5_250_pm05,31,0.0,0.02412600909990854,0.05704290193948517,-0.005973748775025586,-0.0062700107201546255,9.947867710094183,0.3074974806607593,0.0913526848159985,5.787037037037037e-05,0.5781108401715755,0.17384307729934723,1.6799123381264507,0.06648641359715304,0.0,0.0,5.794869940727949,9.82853664457798,0.0
slow_5_250_pm05,32,0.0,0.6373791457406265,0.23170090648235828,0.009426255573676323,0.042797143190603563,4.452381760662915,0.6466203159420635,0.0899923809518689,0.0,0.5698934670072049,0.08467658995828563,0.7585364035330713,0.11644941567099838,0.0,0.0,6.435356888920069,9.361572716385126,1.0
slow_5_250_pm05,33,0.0,0.16156135844901062,0.03438678625324503,-0.023444930088144248,-0.002889505784925518,10.716879268819497,0.11273003739996901,0.08301749876529209,0.0029844576719576716,0.30768245821818707,0.1282446173629869,3.401286203600466,0.15887411982734487,0.0,0.0,5.364030115306377,7.631670441478491,0.0
slow_5_250_pm05,34,0.0,0.00036394543329630434,0.14704407061481733,-0.004636457414264643,0.02513654084704055,2.5516306561012185,0.5728170705779964,0.08175747296660513,0.0,0.4003841953817755,0.05936718613588573,1.7807094980962574,0.050156532798565946,0.0,0.0,5.984645802527666,6.176168669015169,0.3333333333333333
slow_5_250_pm05,35,0.0,0.0025262760822974757,0.07515946733659958,-0.0012757325548505623,0.0040052712569377475,16.441574782069154,0.2073607486048805,0.09531534517310981,0.0025049603174603177,0.48817197531461715,0.17220238512076844,2.437901396304369,0.4329951256321523,0.0,0.0,6.805955894291401,8.81341953203082,0.3333333333333333
slow_5_250_pm05,36,0.0,0.000612482364160825,0.1415480838871112,0.004885159161224779,0.039652576722009045,7.482555011325565,0.36823754316444784,0.0932107589911953,4.1335978835978834e-05,0.4448992277029902,0.05010267835660603,3.8081913310103115,0.2850936259602627,0.0,0.0,6.666661964729428,9.762055825442076,0.6666666666666666
slow_5_250_pm05,37,0.0,0.013651898655318698,0.05995560019337532,-0.012821621720672588,0.011988490850580645,4.881783870999992,0.31722824324399207,0.08418507375593727,0.0,0.3556389071047306,0.14524356404571664,1.1653395874425767,0.05514363699227087,0.0,0.0,5.597301764413714,7.242969024926424,0.3333333333333333
slow_5_250_pm05,38,0.3333333333333333,0.00010676839658054318,0.10485448314840239,-0.005086224296443862,0.049044628459932064,6.391839365298314,0.25490688721411325,0.08718853529168309,0.00017361111111111112,0.2644111696165055,0.07292923065459889,2.8431940154172475,0.2599048807654305,0.0,0.0,5.225714208558202,6.697745528072119,0.6666666666666666
slow_5_250_pm05,39,0.0,0.0012265815410841825,0.07569939605892552,-0.004145714693332808,0.0058858749554543425,7.352569162551714,0.36716911550344516,0.09081160461671116,0.0,0.5251467197202146,0.11024969863404252,2.1859025340527296,0.09736859357995017,0.0,0.0,6.045089213177562,8.311436865478754,0.3333333333333333
slow_5_250_pm05,40,0.0,0.000725622900862784,0.10598753132293091,-0.0007391896363143855,0.0074332309722264815,5.708658614314207,0.4798408586308476,0.0910502011210174,0.0,0.5503806839697063,0.06659724633037249,2.9842688280157743,0.0684744672765303,0.0,0.0,5.441953495144844,8.505216419696808,0.0
slow_5_250_pm05,41,0.0,0.0022810351043423284,0.06891324952914475,-0.008091554987735445,0.019510438359348143,10.961568000224084,0.17290061064707854,0.08848374168466948,0.0006448412698412698,0.2834886595141143,0.16305914330252322,1.9916633469983933,0.3175106757014036,0.0,0.0,6.263202797621489,6.486099116504192,0.3333333333333333
slow_5_250_pm05,42,0.0,0.09062334275974643,0.04341969174538948,-0.020626002339612214,-0.0061948682824763185,7.536238778533601,0.20097501195034254,0.08588555501592203,0.0,0.38082599528133865,0.08859114115020862,3.6701031402684743,0.08538943801576518,0.0,0.0,6.883818536996841,7.940867975354195,0.0
slow_5_250_pm05,43,0.0,0.0005706126634576964,0.12654438306669122,0.004655094287585816,0.04193954672718302,6.496497487212689,0.39557359219079125,0.09028325408087229,2.4801587301587305e-05,0.4639381027314812,0.11539692965254351,1.3630563478916882,0.2168932772387784,0.0,0.0,5.812552567571402,9.054589845240116,0.6666666666666666
slow_5_250_pm05,44,0.0,0.022827423289340332,0.17331743992176793,0.007904705784927052,0.04909272835282926,5.225406603686348,0.5081677830226525,0.0889781220147855,0.0,0.5080585416406393,0.07476610800003117,1.5846453717909752,0.18871072648127643,0.0,0.0,5.706940298900008,8.12041936069727,1.0
slow_5_250_pm05,45,0.0,0.0025992755877183825,0.06693066879390523,-0.009392868749422564,0.01502109503344043,6.671349602252957,0.2930090138245749,0.08696990080298546,0.0,0.42368752048350866,0.09733118000028702,2.5775533149018885,0.1342444957754025,0.0,0.0,6.5262540224939585,6.890486553311348,0.3333333333333333
slow_5_250_pm05,46,0.0,0.31134998406088094,0.21008267956243856,0.007690294897142868,0.04344627287940541,12.769660646681444,0.3569486577172308,0.09896718293150865,0.00018187830687830687,0.327610560040921,0.057358071941507424,0.9576500941999255,0.39307336305960044,0.0,0.0,6.154666533693671,7.434977166354656,0.6666666666666666
slow_5_250_pm05,47,0.0,0.1101104494561848,0.04069935241261594,-0.013269935506742117,-0.015920786215925378,12.502960062891207,0.21080327715016814,0.08948681263549446,0.00554728835978836,0.5932407475542276,0.14017914964606387,3.264998561888933,0.04003923878772958,0.0,0.0,5.085367599502206,9.572258532047272,0.0
slow_5_250_pm05,48,0.0,0.24341072888025642,0.20427543140812743,0.01148600124996238,0.04637536052198111,6.283323888476642,0.5307167832365773,0.0932974292477778,0.0,0.5794257790781557,0.0543012865470541,2.0829296871088445,0.22768436872323522,0.0,0.0,6.858695374801755,6.852135453373194,1.0
slow_5_250_pm05,49,0.0,0.19859076248533256,0.0304950516942581,-0.025762070291148298,-0.012192528144612353,10.109227221202197,0.11176404564259183,0.08235992881904088,0.0006117724867724868,0.32003610632382334,0.13401193513751997,3.153231783397495,0.0950759185205374,0.0,0.0,5.912382764741778,8.152354028075933,0.0
slow_5_250_pm05,50,0.0,0.03116414428976282,0.17527568181552808,0.0072595171397702276,0.0518407288917456,7.499653288925269,0.3902978336856049,0.09210534772835943,0.00020667989417989417,0.4099179873242974,0.07899364840066485,1.4744646829552948,0.29609277379272014,0.0,0.0,5.283954979851842,9.670607138425112,1.0
slow_5_250_pm05,51,0.0,0.08550393548533092,0.04432739357164078,-0.01533871865910486,-0.013327128848724508,9.708913200142085,0.22549513377031113,0.08903097830427638,3.306878306878307e-05,0.500524101825431,0.1017867183394705,3.7045198038220404,0.06258913508113428,0.0,0.0,6.480283347889781,7.3380398862063885,0.0
slow_5_250_pm05,52,0.0,0.010775477563811399,0.0620908742492586,-0.012645361106130468,-0.006317033587783737,6.474618192825427,0.3247133075683999,0.08886755917154576,0.0,0.4571674050763249,0.09177433667304771,2.7478252838365735,0.052220226074344726,0.0,0.0,6.117349777370691,6.272027742117643,0.0
slow_5_250_pm05,53,0.0,0.004206738023394906,0.14814868868806894,0.005453949714194353,0.01965613101695139,18.603698853248243,0.29752100869109466,0.1051685222362005,0.003414351851851852,0.3652566481847316,0.11832513419088043,1.677825747989118,0.483045322563469,0.0,0.0,5.1729773208498955,8.720805931836367,0.3333333333333333
slow_5_250_pm05,54,0.0,0.015317105371691751,0.05909775604623585,-0.020429982480201392,0.02886411949172418,4.065742935595503,0.2443535886600182,0.08114972766947026,0.0,0.2766778671182692,0.06430255351079206,3.2975023695267733,0.1048188930257863,0.0,0.0,5.552376825362444,9.203780677169561,0.3333333333333333
slow_5_250_pm05,55,0.0,0.0006177625996939001,0.10079531552363082,0.0034748510141206107,0.026083663806949358,7.215475049177843,0.41444909559781035,0.09094665539048473,0.0,0.5347659823950379,0.1589870145134442,1.0677490223199129,0.1502378764813868,0.0,0.0,6.7467354610562325,7.785398039966822,0.3333333333333333
slow_5_250_pm05,56,0.0,0.0018423487216544397,0.1373521256098339,0.007810615378381968,0.019029770425315597,13.43350935155413,0.3355016936179697,0.10131777269935299,0.0017526455026455029,0.5162477509584278,0.06904248189784981,3.574127013515681,0.40428554624632146,0.0,0.0,5.771532302722335,7.030766844749451,0.3333333333333333
slow_5_250_pm05,57,0.0,0.0011611716121955743,0.07988740714855237,-0.011711923170293072,0.04284915382883098,2.080753023662696,0.3960554716866653,0.07685298931994622,0.0,0.2520061654038727,0.10539891141939077,0.8539819231256842,0.045902175051790776,0.0,0.0,6.967799866572022,9.97957556694746,0.6666666666666666
slow_5_250_pm05,58,0.3333333333333333,0.00024873655330361744,0.13727477176089228,-0.0008885660529165019,0.06503382784629073,3.5750616724550732,0.4189161062453825,0.08282454501075016,0.0,0.3466945864725858,0.05293549745726968,2.474583799485117,0.1669844436103189,0.0,0.0,6.339372148737311,8.462542667984962,1.0
slow_5_250_pm05,59,0.0,0.04270797537027616,0.051932570338973104,-0.011248776141709537,0.00605765544051633,8.481583281283799,0.2353802455414701,0.08680134135817204,0.00014880952380952382,0.4324541261419654,0.15189210785215196,1.894686471298337,0.12981926859238682,0.0,0.0,5.393120327964425,6.544129528105259,0.3333333333333333
slow_5_250_pm05,60,0.0,0.35922958256157367,0.21381375791510657,0.004292308383401062,0.03724882106492696,2.9975971535497123,0.6499864830745137,0.08433537688161034,0.0,0.4766615182626992,0.06150013658006764,1.25927547654137,0.07611976654738377,0.0,0.0,5.001387789845467,7.595310606062412,0.6666666666666666
slow_5_250_pm05,61,0.0,0.2131796902121873,0.02927989580721325,-0.025522029689256532,-0.014907902134762957,12.549006776052034,0.08945611816111852,0.08186801537178295,0.040674603174603176,0.3894691584631801,0.17657170146895473,3.9793187217786903,0.207172933955676,0.0,0.0,6.195685159415007,9.395559683442116,0.0
slow_5_250_pm05,62,0.0,0.013866229741526565,0.05971847670003399,-0.019761596082761363,0.019659289187622362,3.8010826125262387,0.2829538462967318,0.08155189433413673,0.0,0.2962120124604553,0.0817587974256797,2.3015901726670562,0.07200850788207067,0.0,0.0,6.575084716081619,8.913805179297924,0.3333333333333333
slow_5_250_pm05,63,0.0,0.0025246666538442067,0.08361883039296458,0.0015356146882274577,0.006781421292264857,13.669077633429973,0.2650763804552035,0.09653960346143943,0.0033151455026455023,0.5590238680131734,0.1250415363552522,2.8813880160450935,0.3507821660897857,0.0,0.0,5.630773540586233,6.0812073945999146,0.3333333333333333
