seed,architecture,beta,qJ,rough_hurst,leverage_rank,zumbach_rank,excess_kurtosis,mean_log_variance_acf,max_abs_return_acf,cap
262147,mid_10_500_pm05,1.0,0.1,0.12488486694061174,0.00030348192243118566,0.04568836119190771,3.3001102803478375,0.47967483203072925,0.08023837206006554,0.0
262147,mid_10_500_pm05,1.0,0.2,0.13807715593363562,0.00822026380272945,0.06681139286950948,4.2645116836629295,0.37701941694737445,0.08188187207412781,0.0
262147,mid_10_500_pm05,1.0,0.4,0.14675018723964886,0.011636232749866464,0.05159268305960567,11.054628365999296,0.2515152797581549,0.09266077098222193,0.0006200396825396825
262147,mid_10_500_pm05,1.2,0.05,0.10558938973623581,-0.007686051400200403,0.01310195639764782,3.5003611755684876,0.48445393041476664,0.07965823319501081,0.0
262147,mid_10_500_pm05,1.2,0.1,0.11045097913138949,-0.0017579150653219762,0.038283243373354134,3.628932361047566,0.44802405632536085,0.07999980171752352,0.0
262147,mid_10_500_pm05,1.2,0.2,0.12702289835239283,0.006678697217078557,0.06152020612189086,4.513076970624241,0.3604302655746966,0.08129913679282677,2.48015873015873e-05
262147,mid_10_500_pm05,1.2,0.4,0.1417490240023138,0.01096308386115209,0.04908233783801909,10.820318162858394,0.24664266622075834,0.09187622795774214,0.0006944444444444445
262147,slower_2_100_pm05,1.0,0.05,0.12505674631344438,-0.005018851508428741,0.01608292306689348,3.047553308230528,0.5444612114099304,0.08000986108464714,0.0
262147,slower_2_100_pm05,1.0,0.1,0.13543345475765362,0.0008891140643998178,0.03469468348818078,3.1870376035987777,0.5385255005253464,0.08152331998371799,0.0
262147,slower_2_100_pm05,1.0,0.2,0.16887653153245166,0.00968240932519914,0.04980368508722445,4.204298005807049,0.5171749709857407,0.08625706847675765,0.0
262147,slower_2_100_pm05,1.0,0.4,0.22813583217403988,0.017959050615439058,0.029649012870055995,9.95344734469667,0.4796681380715957,0.11373006862456242,0.0005952380952380953
262147,slower_2_100_pm05,1.2,0.05,0.10782333639912006,-0.007179038288881355,0.011134733523847373,3.3952457798666558,0.5030357269995683,0.08012920890164602,0.0
262147,slower_2_100_pm05,1.2,0.1,0.11760345067069902,-0.0010983916601298915,0.02986400058935743,3.5163967824519022,0.5006676064561555,0.08160459316338689,0.0
262147,slower_2_100_pm05,1.2,0.2,0.15060584808567154,0.008229184198101359,0.04614981657694381,4.480891712736367,0.49016416138289676,0.0862780864241453,0.0
262147,slower_2_100_pm05,1.2,0.4,0.21503434600321952,0.017808836050270328,0.028537059027955263,9.979354716630635,0.4671015483007362,0.11263370490210972,0.0006200396825396825
