model,seed,path,return_type,window,method,forward,backward,zumbach,forward_count,backward_count
primary,1370003,5,ito,5,winsor_995,0.4298223886688846,0.23265131641685818,0.19717107225202643,1250,1250
primary,1370003,5,ito,5,winsor_990,0.4269640936485398,0.2302880794612707,0.19667601418726913,1250,1250
primary,1370003,5,ito,5,winsor_975,0.38772612096807707,0.20715050567860582,0.18057561528947125,1250,1250
primary,1370003,5,ito,5,winsor_950,0.36012702182510825,0.198003645738267,0.16212337608684124,1250,1250
primary,1370003,5,ito,5,trim_995,0.3422353943452274,0.18785591603206012,0.15437947831316726,1236,1236
primary,1370003,5,ito,5,trim_990,0.33188108423117874,0.13756620564915517,0.19431487858202356,1229,1226
primary,1370003,5,ito,5,trim_975,0.23135575504231215,0.11912711037155402,0.11222864467075813,1196,1192
primary,1370003,5,ito,5,trim_950,0.16851981503548366,0.11620810033246128,0.052311714703022386,1145,1134
primary,1370003,5,ito,10,pearson,0.327950534500058,0.10559174866526597,0.22235878583479204,1240,1240
primary,1370003,5,ito,10,spearman,0.22485187578480395,0.11791520206126145,0.1069366737235425,1240,1240
primary,1370003,5,ito,10,gaussian_rank,0.23612125645846366,0.13682514629735434,0.09929611016110931,1240,1240
primary,1370003,5,ito,10,kendall,0.14943112291390037,0.0788565180035929,0.07057460491030747,1240,1240
primary,1370003,5,ito,10,winsor_995,0.3469888664718067,0.11182836507584325,0.23516050139596345,1240,1240
primary,1370003,5,ito,10,winsor_990,0.3659846289856899,0.1230212138292508,0.2429634151564391,1240,1240
primary,1370003,5,ito,10,winsor_975,0.3461174235155907,0.14655327931402165,0.19956414420156907,1240,1240
primary,1370003,5,ito,10,winsor_950,0.3374670115899287,0.15565420462660523,0.18181280696332347,1240,1240
primary,1370003,5,ito,10,trim_995,0.3282667679715733,0.1105169945679862,0.2177497734035871,1226,1226
primary,1370003,5,ito,10,trim_990,0.2707632684028624,0.13546682325572038,0.13529644514714204,1214,1214
primary,1370003,5,ito,10,trim_975,0.24310450318385685,0.14749345685749438,0.09561104632636247,1185,1178
primary,1370003,5,ito,10,trim_950,0.2301104872711702,0.09832372205081231,0.13178676522035787,1131,1124
primary,1370003,5,ito,20,pearson,0.2064260327391517,-0.06349252396736012,0.2699185567065118,1220,1220
primary,1370003,5,ito,20,spearman,0.157758583573885,-0.04532303325724431,0.2030816168311293,1220,1220
primary,1370003,5,ito,20,gaussian_rank,0.16457168435939185,-0.06017793058438582,0.22474961494377765,1220,1220
primary,1370003,5,ito,20,kendall,0.10794120415820546,-0.03239688538038435,0.1403380895385898,1220,1220
primary,1370003,5,ito,20,winsor_995,0.21489693355569775,-0.05080463016801292,0.2657015637237107,1220,1220
primary,1370003,5,ito,20,winsor_990,0.21797642023631708,-0.04569363772945453,0.2636700579657716,1220,1220
primary,1370003,5,ito,20,winsor_975,0.2206235242067654,-0.03918158993848437,0.25980511414524976,1220,1220
primary,1370003,5,ito,20,winsor_950,0.21273271680524597,-0.02923581991589352,0.2419685367211395,1220,1220
primary,1370003,5,ito,20,trim_995,0.21397238297615878,-0.015783433242329354,0.22975581621848815,1206,1206
primary,1370003,5,ito,20,trim_990,0.21587741099341057,-0.014096345379107988,0.22997375637251855,1194,1194
primary,1370003,5,ito,20,trim_975,0.1423295928316604,-0.029378867934569827,0.17170846076623025,1158,1158
primary,1370003,5,ito,20,trim_950,0.13793123297297896,-0.06488625936927074,0.20281749234224972,1109,1099
primary,1370003,6,log,5,pearson,0.3407460622927963,0.07890879371918205,0.2618372685736142,1250,1250
primary,1370003,6,log,5,spearman,0.1662119904076739,0.15491833428373397,0.011293656123939927,1250,1250
primary,1370003,6,log,5,gaussian_rank,0.1782381470247388,0.15244772283291905,0.02579042419181976,1250,1250
primary,1370003,6,log,5,kendall,0.11174251401120897,0.10481729383506805,0.006925220176140917,1250,1250
primary,1370003,6,log,5,winsor_995,0.34485956419535896,0.09288363800538384,0.2519759261899751,1250,1250
primary,1370003,6,log,5,winsor_990,0.34349502679103966,0.11364060540798016,0.2298544213830595,1250,1250
primary,1370003,6,log,5,winsor_975,0.3108580506250931,0.14887101042367737,0.16198704020141572,1250,1250
primary,1370003,6,log,5,winsor_950,0.2787902953698555,0.161788688922781,0.1170016064470745,1250,1250
primary,1370003,6,log,5,trim_995,0.2784919500648606,0.15493235635277774,0.12355959371208286,1236,1236
primary,1370003,6,log,5,trim_990,0.2287652672399057,0.16327312548049888,0.06549214175940682,1224,1224
primary,1370003,6,log,5,trim_975,0.1872330331215647,0.12503393161087978,0.06219910151068492,1195,1190
primary,1370003,6,log,5,trim_950,0.15079180876584405,0.13130579447423507,0.019486014291608983,1143,1134
primary,1370003,6,log,10,pearson,0.30795530638175195,-0.010413354639859039,0.318368661021611,1240,1240
primary,1370003,6,log,10,spearman,0.18792694575826846,0.041424045520153135,0.14650290023811532,1240,1240
primary,1370003,6,log,10,gaussian_rank,0.2095006704030072,0.02037200144439415,0.18912866895861305,1240,1240
primary,1370003,6,log,10,kendall,0.12647556562264053,0.029240542581165874,0.09723502304147466,1240,1240
primary,1370003,6,log,10,winsor_995,0.3203156393988122,-0.00465927157744728,0.32497491097625947,1240,1240
primary,1370003,6,log,10,winsor_990,0.3292512269912796,0.003971790061440868,0.32527943692983874,1240,1240
primary,1370003,6,log,10,winsor_975,0.30670622900877365,0.018917732882900627,0.28778849612587304,1240,1240
primary,1370003,6,log,10,winsor_950,0.27462025619783004,0.05016606600607046,0.22445419019175958,1240,1240
primary,1370003,6,log,10,trim_995,0.27893273852201533,0.01525654544927209,0.26367619307274326,1226,1226
primary,1370003,6,log,10,trim_990,0.2540810531638088,0.041858824110116974,0.2122222290536918,1216,1214
primary,1370003,6,log,10,trim_975,0.19108146488870284,0.09390168842770871,0.09717977646099413,1187,1178
primary,1370003,6,log,10,trim_950,0.10809915916690911,0.08207233841824288,0.026026820748666232,1135,1121
primary,1370003,6,log,20,pearson,0.11222430425719858,0.0791249772865179,0.03309932697068067,1220,1220
primary,1370003,6,log,20,spearman,0.14274936126494106,0.14255815129952756,0.00019120996541349689,1220,1220
primary,1370003,6,log,20,gaussian_rank,0.13476644110716024,0.13805309491631704,-0.0032866538091567976,1220,1220
primary,1370003,6,log,20,kendall,0.0986861039013435,0.09614438063986876,0.0025417232614747404,1220,1220
primary,1370003,6,log,20,winsor_995,0.11628268647645017,0.08061262879337153,0.03567005768307864,1220,1220
primary,1370003,6,log,20,winsor_990,0.11977045897132284,0.07970023147423626,0.04007022749708658,1220,1220
primary,1370003,6,log,20,winsor_975,0.11950321456206708,0.08273728820749425,0.036765926354572834,1220,1220
primary,1370003,6,log,20,winsor_950,0.1255522950026442,0.08952581672560087,0.03602647827704333,1220,1220
primary,1370003,6,log,20,trim_995,0.11373347091814219,0.06562643329116037,0.04810703762698182,1206,1206
primary,1370003,6,log,20,trim_990,0.10259439262574543,0.04693296090748997,0.055661431718255466,1194,1194
primary,1370003,6,log,20,trim_975,0.09661367672893384,0.06508182561094045,0.03153185111799339,1158,1158
primary,1370003,6,log,20,trim_950,0.11050419179374306,0.06971892291673915,0.04078526887700391,1100,1101
primary,1370003,6,ito,5,pearson,0.3378133416312045,0.08167272627923189,0.25614061535197263,1250,1250
primary,1370003,6,ito,5,spearman,0.16480564019560975,0.1554941810522759,0.009311459143333867,1250,1250
primary,1370003,6,ito,5,gaussian_rank,0.17972750763492226,0.1553114832852507,0.02441602434967155,1250,1250
primary,1370003,6,ito,5,kendall,0.11086373098478783,0.10507606084867895,0.005787670136108883,1250,1250
primary,1370003,6,ito,5,winsor_995,0.34152225430441485,0.09579594086087438,0.24572631344354046,1250,1250
primary,1370003,6,ito,5,winsor_990,0.3395448769843948,0.11727197574057995,0.22227290124381482,1250,1250
primary,1370003,6,ito,5,winsor_975,0.3062134241847847,0.15254258460225772,0.15367083958252697,1250,1250
primary,1370003,6,ito,5,winsor_950,0.2748556386943257,0.16442249293542788,0.11043314575889784,1250,1250
primary,1370003,6,ito,5,trim_995,0.2746732419584678,0.15791522891141288,0.11675801304705494,1236,1236
primary,1370003,6,ito,5,trim_990,0.2244682374940024,0.16734124521019902,0.057126992283803385,1224,1224
primary,1370003,6,ito,5,trim_975,0.18419723640509722,0.12775298369893956,0.05644425270615766,1195,1190
primary,1370003,6,ito,5,trim_950,0.14044371322212093,0.13079163878421363,0.009652074437907304,1143,1135
primary,1370003,6,ito,10,pearson,0.3053250677619996,-0.004065526117796072,0.3093905938797957,1240,1240
primary,1370003,6,ito,10,spearman,0.18518766030045716,0.04563422918543152,0.13955343111502563,1240,1240
primary,1370003,6,ito,10,gaussian_rank,0.20662034548821936,0.028989354959996716,0.17763099052822265,1240,1240
primary,1370003,6,ito,10,kendall,0.1246921294488271,0.03202114087843995,0.09267098857038715,1240,1240
primary,1370003,6,ito,10,winsor_995,0.3166558070170136,0.0018095173630663277,0.3148462896539473,1240,1240
primary,1370003,6,ito,10,winsor_990,0.3250357035767471,0.010908076914303599,0.3141276266624435,1240,1240
primary,1370003,6,ito,10,winsor_975,0.3033878087230177,0.026206736372601052,0.2771810723504166,1240,1240
primary,1370003,6,ito,10,winsor_950,0.2708932488052685,0.05649994937566099,0.2143932994296075,1240,1240
primary,1370003,6,ito,10,trim_995,0.27490125812456834,0.02133455339386269,0.25356670473070564,1226,1226
primary,1370003,6,ito,10,trim_990,0.2494785215876097,0.047438866881816956,0.20203965470579274,1216,1214
primary,1370003,6,ito,10,trim_975,0.18816877230392098,0.09933322223548915,0.08883555006843183,1187,1178
primary,1370003,6,ito,10,trim_950,0.09567584624557696,0.09476131320789227,0.0009145330376846839,1134,1122
primary,1370003,6,ito,20,pearson,0.10885074610952294,0.08636072636177447,0.022490019747748474,1220,1220
primary,1370003,6,ito,20,spearman,0.14153855426061882,0.14817609225818046,-0.006637537997561643,1220,1220
primary,1370003,6,ito,20,gaussian_rank,0.1317609880399111,0.1498122974961068,-0.018051309456195708,1220,1220
primary,1370003,6,ito,20,kendall,0.09752148361328151,0.10000672413561237,-0.002485240522330859,1220,1220
primary,1370003,6,ito,20,winsor_995,0.11212090075257632,0.0882141924558899,0.02390670829668641,1220,1220
primary,1370003,6,ito,20,winsor_990,0.11481199804090284,0.08740494664013866,0.027407051400764174,1220,1220
primary,1370003,6,ito,20,winsor_975,0.11436271134467901,0.0902822041554388,0.024080507189240208,1220,1220
primary,1370003,6,ito,20,winsor_950,0.12109567777132506,0.0957459918068377,0.025349685964487362,1220,1220
primary,1370003,6,ito,20,trim_995,0.10863016749407704,0.07345997250247079,0.03517019499160626,1206,1206
primary,1370003,6,ito,20,trim_990,0.09738731143418251,0.053806259729707165,0.04358105170447535,1194,1194
primary,1370003,6,ito,20,trim_975,0.09817005374922484,0.07258466729491964,0.025585386454305206,1158,1158
primary,1370003,6,ito,20,trim_950,0.11364406306502525,0.07878106149277643,0.03486300157224882,1100,1101
primary,1370003,7,log,5,pearson,0.30405503567008996,0.23466791910629656,0.0693871165637934,1250,1250
primary,1370003,7,log,5,spearman,0.24122450919968588,0.22474535062102444,0.016479158578661446,1250,1250
primary,1370003,7,log,5,gaussian_rank,0.24840243074898263,0.23047118931839425,0.017931241430588385,1250,1250
primary,1370003,7,log,5,kendall,0.16559679743795036,0.15018350680544437,0.015413290632505988,1250,1250
primary,1370003,7,log,5,winsor_995,0.3133121643263005,0.23608163556963924,0.07723052875666125,1250,1250
primary,1370003,7,log,5,winsor_990,0.31723063239532395,0.24142606090178576,0.0758045714935382,1250,1250
primary,1370003,7,log,5,winsor_975,0.32726307924680464,0.2514217827844512,0.07584129646235344,1250,1250
primary,1370003,7,log,5,winsor_950,0.3174459969916843,0.25731702929537853,0.06012896769630577,1250,1250
primary,1370003,7,log,5,trim_995,0.2896715544220472,0.20419162717011405,0.08547992725193312,1236,1236
primary,1370003,7,log,5,trim_990,0.2800471889492321,0.21637213578445094,0.06367505316478114,1225,1224
primary,1370003,7,log,5,trim_975,0.2652103642307845,0.20704243419841153,0.058167930032372944,1189,1189
primary,1370003,7,log,5,trim_950,0.17366316952106828,0.19372626505950083,-0.02006309553843255,1140,1135
primary,1370003,7,log,10,pearson,0.33061883286597693,0.1452188841847257,0.18539994868125123,1240,1240
primary,1370003,7,log,10,spearman,0.24403671127895277,0.15125404041646917,0.0927826708624836,1240,1240
primary,1370003,7,log,10,gaussian_rank,0.2525056263197403,0.14526366366262156,0.10724196265711872,1240,1240
primary,1370003,7,log,10,kendall,0.16354239891692054,0.10011455648415736,0.06342784243276318,1240,1240
primary,1370003,7,log,10,winsor_995,0.34942410340551916,0.15355368843382158,0.19587041497169758,1240,1240
primary,1370003,7,log,10,winsor_990,0.35778202881011145,0.15743096709629897,0.20035106171381248,1240,1240
primary,1370003,7,log,10,winsor_975,0.3631617604820764,0.16600717246233967,0.1971545880197367,1240,1240
primary,1370003,7,log,10,winsor_950,0.34554517135614915,0.17368679703948414,0.171858374316665,1240,1240
primary,1370003,7,log,10,trim_995,0.3395371974609233,0.1603637730200896,0.1791734244408337,1226,1226
primary,1370003,7,log,10,trim_990,0.329811789160274,0.15317102216647777,0.17664076699379622,1215,1214
primary,1370003,7,log,10,trim_975,0.2493831004413532,0.16981252616347134,0.07957057427788186,1181,1182
primary,1370003,7,log,10,trim_950,0.17725647672679135,0.13771685589633584,0.03953962083045551,1130,1122
primary,1370003,7,log,20,pearson,0.29179484481762236,0.2157996325344218,0.07599521228320055,1220,1220
primary,1370003,7,log,20,spearman,0.21873517323967165,0.1372974188934597,0.08143775434621195,1220,1220
primary,1370003,7,log,20,gaussian_rank,0.2342871414844734,0.13949037074655407,0.09479677073791934,1220,1220
primary,1370003,7,log,20,kendall,0.1407280894041071,0.09110396858483842,0.04962412081926869,1220,1220
primary,1370003,7,log,20,winsor_995,0.2931985216443192,0.2172402921886817,0.07595822945563749,1220,1220
primary,1370003,7,log,20,winsor_990,0.296407783944126,0.2189065769911703,0.07750120695295568,1220,1220
primary,1370003,7,log,20,winsor_975,0.30425806722611104,0.23427375326483907,0.06998431396127197,1220,1220
primary,1370003,7,log,20,winsor_950,0.30998439442936543,0.2042896141702359,0.10569478025912954,1220,1220
primary,1370003,7,log,20,trim_995,0.2650553824911785,0.21260262232814528,0.05245276016303321,1206,1206
primary,1370003,7,log,20,trim_990,0.25652760531090785,0.19891878762933493,0.057608817681572916,1194,1194
primary,1370003,7,log,20,trim_975,0.2109298078452641,0.12608577349969974,0.08484403434556437,1162,1158
primary,1370003,7,log,20,trim_950,0.24386827370320452,0.0591251031878549,0.1847431705153496,1105,1103
primary,1370003,7,ito,5,pearson,0.2996904788175071,0.23476774099925754,0.06492273781824956,1250,1250
primary,1370003,7,ito,5,spearman,0.23834822447886367,0.22355334627414164,0.014794878204722028,1250,1250
primary,1370003,7,ito,5,gaussian_rank,0.2390475233722083,0.22436109421861145,0.014686429153596858,1250,1250
primary,1370003,7,ito,5,kendall,0.16357277822257807,0.14951481184947957,0.014057966373098502,1250,1250
primary,1370003,7,ito,5,winsor_995,0.30884931324242537,0.2360290568245066,0.07282025641791878,1250,1250
primary,1370003,7,ito,5,winsor_990,0.31301696473191876,0.2416363637946751,0.07138060093724366,1250,1250
primary,1370003,7,ito,5,winsor_975,0.3229655202170975,0.2524310954015103,0.0705344248155872,1250,1250
primary,1370003,7,ito,5,winsor_950,0.31556167212787845,0.2581416949562029,0.05741997717167552,1250,1250
primary,1370003,7,ito,5,trim_995,0.28545774019714876,0.20664737042312423,0.07881036977402453,1236,1236
primary,1370003,7,ito,5,trim_990,0.26812612536345637,0.21067265817858172,0.05745346718487465,1225,1224
primary,1370003,7,ito,5,trim_975,0.26929886048857027,0.19663763311339824,0.07266122737517203,1189,1189
primary,1370003,7,ito,5,trim_950,0.16389510928196868,0.19814186484123944,-0.03424675555927076,1139,1136
primary,1370003,7,ito,10,pearson,0.3253225576977733,0.14447447279097123,0.18084808490680207,1240,1240
primary,1370003,7,ito,10,spearman,0.24228700175592158,0.15308547559770033,0.08920152615822124,1240,1240
primary,1370003,7,ito,10,gaussian_rank,0.25121982102923557,0.14800365171515492,0.10321616931408065,1240,1240
primary,1370003,7,ito,10,kendall,0.1623812127365982,0.10117680751907104,0.06120440521752715,1240,1240
primary,1370003,7,ito,10,winsor_995,0.34258255419210204,0.1524628230780748,0.19011973111402725,1240,1240
primary,1370003,7,ito,10,winsor_990,0.3505229668553732,0.15594442245089893,0.19457854440447428,1240,1240
primary,1370003,7,ito,10,winsor_975,0.35734329871886666,0.166542362190169,0.19080093652869767,1240,1240
primary,1370003,7,ito,10,winsor_950,0.34077726759667804,0.175162629640533,0.16561463795614503,1240,1240
primary,1370003,7,ito,10,trim_995,0.33224761043004514,0.15932884974830122,0.17291876068174392,1226,1226
primary,1370003,7,ito,10,trim_990,0.3230560290789578,0.15385729671130552,0.1691987323676523,1215,1214
primary,1370003,7,ito,10,trim_975,0.2492794323577785,0.1591675789371674,0.0901118534206111,1181,1182
primary,1370003,7,ito,10,trim_950,0.17166692862180988,0.14103040871353253,0.030636519908277343,1129,1122
