model,seed,path,return_type,window,direction,positive_covariance_share_tail_950,positive_covariance_share_tail_975,positive_covariance_share_tail_990,positive_covariance_share_tail_995
anchor,1230001,6,log,20,forward,0.24459692557077617,0.1662831694098758,0.12647748787841226,0.021380650772434732
anchor,1230001,6,log,20,backward,0.5748576738821113,0.46793248812314847,0.316508531805382,0.18831514605221492
anchor,1230001,6,ito,5,forward,0.5957462113738847,0.5232274307812952,0.3502645579254369,0.2287104106617287
anchor,1230001,6,ito,5,backward,0.4231278782493495,0.3164542306997752,0.19661569304362406,0.13813698648150344
anchor,1230001,6,ito,10,forward,0.3682471504880995,0.26909583131353576,0.13556706265247126,0.006239003382863989
anchor,1230001,6,ito,10,backward,0.3534828110983189,0.2368919214946765,0.13158668146540622,0.12567429107649644
anchor,1230001,6,ito,20,forward,0.22725259254808436,0.16007846489992267,0.1217746111277087,0.019810644131071503
anchor,1230001,6,ito,20,backward,0.5796513779979469,0.4681439258749504,0.31689303791905926,0.18863525996963248
anchor,1230001,7,log,5,forward,0.7424631287082448,0.6577739522431139,0.5499666875009177,0.4528766845440203
anchor,1230001,7,log,5,backward,0.4772682337578473,0.3943541600303886,0.22617142805946036,0.14371895313630023
anchor,1230001,7,log,10,forward,0.6808723087751957,0.5927755344866359,0.4564349400120543,0.38447364794441424
anchor,1230001,7,log,10,backward,0.31372385275561804,0.20650537192019236,0.06183344794663278,0.008982130656552881
anchor,1230001,7,log,20,forward,0.5386214377706955,0.3921785088617792,0.07418528942112032,0.022465252589704474
anchor,1230001,7,log,20,backward,0.17462673658576483,0.12664231022664546,0.029848275725668866,0.018381090659253585
anchor,1230001,7,ito,5,forward,0.7415403953840173,0.6538311679862596,0.5457599619178011,0.4495572640509962
anchor,1230001,7,ito,5,backward,0.47338688206699825,0.39077562296545304,0.21887895557343173,0.13876184791755022
anchor,1230001,7,ito,10,forward,0.6764050460871697,0.5911657109063996,0.449845645627437,0.3792503489167048
anchor,1230001,7,ito,10,backward,0.31700192282937567,0.20963544581790478,0.06299855867045999,0.010959663295324284
anchor,1230001,7,ito,20,forward,0.5368984306049858,0.40996179568776275,0.04811713203777073,0.021748542734116614
anchor,1230001,7,ito,20,backward,0.16995540499124234,0.11543901848142199,0.046304370072941275,0.018940892979488422
anchor,1230001,8,log,5,forward,0.886926957500673,0.8564800739822189,0.7780115024540791,0.6457069470345629
anchor,1230001,8,log,5,backward,0.8561151056217403,0.8247761706970903,0.7227255108369957,0.6123270251345719
anchor,1230001,8,log,10,forward,0.8614183745082877,0.8233585527559477,0.7759787781002855,0.6347680022965885
anchor,1230001,8,log,10,backward,0.8553064982494261,0.8299146318260082,0.7636564136255445,0.6217804815756032
anchor,1230001,8,log,20,forward,0.8288779034297271,0.8036597531892845,0.6806129390932699,0.415775650314763
anchor,1230001,8,log,20,backward,0.7822419655814548,0.7442101613961015,0.5087445414969399,0.3394451179328431
anchor,1230001,8,ito,5,forward,0.8847097864783745,0.8572053346477563,0.7754706261985417,0.6431432525325325
anchor,1230001,8,ito,5,backward,0.8540030887672725,0.8208239301029404,0.7209469622344955,0.6124999591120784
anchor,1230001,8,ito,10,forward,0.8604399279877307,0.8195033009262981,0.7670566433242832,0.6279850469511356
anchor,1230001,8,ito,10,backward,0.8521224192423346,0.8245454654569498,0.7604047514666531,0.6242282370794598
anchor,1230001,8,ito,20,forward,0.8245044022159346,0.7971037686458703,0.675896317306276,0.41368054425493017
anchor,1230001,8,ito,20,backward,0.7811765597096031,0.7395075376107254,0.5119609276326412,0.34367477718999745
anchor,1230001,9,log,5,forward,0.8331431013956089,0.7722984768500497,0.6648612799123347,0.5522759284935391
anchor,1230001,9,log,5,backward,0.657181361338284,0.5935776975314868,0.4671681059106426,0.3027292521790378
anchor,1230001,9,log,10,forward,0.7905791361102911,0.7410935900259006,0.6316980785736281,0.474699414033727
anchor,1230001,9,log,10,backward,0.5745218977783297,0.4729645170078423,0.39257312111638776,0.2553438361705327
anchor,1230001,9,log,20,forward,0.686857261621054,0.539447208886794,0.39353733903567634,0.29878182967768335
anchor,1230001,9,log,20,backward,0.3388331571832434,0.285258865294035,0.052710539415067335,0.04586376681053632
anchor,1230001,9,ito,5,forward,0.8380003421118394,0.7772140410211034,0.6733316183384069,0.5629454926697383
anchor,1230001,9,ito,5,backward,0.6574300411474323,0.5931174759341468,0.46887757747492514,0.2984528621875272
anchor,1230001,9,ito,10,forward,0.7901136869668,0.7353689340825348,0.6333170039031457,0.4758327506234582
anchor,1230001,9,ito,10,backward,0.5690177752913634,0.4711558157147017,0.3827034355752164,0.24538226520782186
anchor,1230001,9,ito,20,forward,0.6735855827399954,0.5288512883444261,0.38755432891241526,0.2648777879332726
anchor,1230001,9,ito,20,backward,0.32188883523025735,0.27181608316149425,0.05198600425543505,0.046166910084662775
anchor,1230001,10,log,5,forward,0.6991883577201989,0.6345212717734816,0.42436771973320403,0.3558470148563533
anchor,1230001,10,log,5,backward,0.5793921457724903,0.4284421234194751,0.22719990935297302,0.08688958383654011
anchor,1230001,10,log,10,forward,0.6745584681243427,0.5940092774753537,0.40493605529143845,0.2330103451420413
anchor,1230001,10,log,10,backward,0.5351927159739791,0.4014742951171338,0.1762922351303943,0.11937261446316569
anchor,1230001,10,log,20,forward,0.4291571213037791,0.3647351926227645,0.2663922486405252,0.1421585764429037
anchor,1230001,10,log,20,backward,0.44592039384456444,0.3604564468753497,0.23529330519568675,0.13619631343676
anchor,1230001,10,ito,5,forward,0.6953592970223867,0.6301058495719843,0.4219235500661899,0.35319568483802305
anchor,1230001,10,ito,5,backward,0.5778675306716639,0.426422065156688,0.2238626407502016,0.08345276074481131
anchor,1230001,10,ito,10,forward,0.6708549308805445,0.5914335149838499,0.4026052899882708,0.23187901756609136
anchor,1230001,10,ito,10,backward,0.5341457328455531,0.39889663288246224,0.17225004328923266,0.11671584061356961
anchor,1230001,10,ito,20,forward,0.4272428633856609,0.3595274458184338,0.26082062898446673,0.17006960135262347
anchor,1230001,10,ito,20,backward,0.4499678548722856,0.3586515194627919,0.23693477742131694,0.12879039878923323
anchor,1230001,11,log,5,forward,0.662354566138128,0.5570394396346668,0.4083063482231957,0.24894541455215125
anchor,1230001,11,log,5,backward,0.3942151320504014,0.2863675387531582,0.13853474690554335,0.09559856908259991
anchor,1230001,11,log,10,forward,0.615809363440954,0.546716566801957,0.36846672334079494,0.2440318873942991
anchor,1230001,11,log,10,backward,0.38276932186629997,0.2337016337848652,0.0662706033133546,0.03372857005038093
anchor,1230001,11,log,20,forward,0.7194456495993449,0.7017271094897353,0.5875198182829353,0.37008191448920863
anchor,1230001,11,log,20,backward,0.48985493060497126,0.4671609123455388,0.34172496496937144,0.1965259646313178
anchor,1230001,11,ito,5,forward,0.6638651428363584,0.5700076137328887,0.39318312154477286,0.25124786218603923
anchor,1230001,11,ito,5,backward,0.3986315050454183,0.2885577629504311,0.14836652234430198,0.09583116455292091
anchor,1230001,11,ito,10,forward,0.6133598637891283,0.5409870274503683,0.3555269768729298,0.21433265087876072
anchor,1230001,11,ito,10,backward,0.38485774753187263,0.1992894918918133,0.062343230783713316,0.026905227327237508
anchor,1230001,11,ito,20,forward,0.7090013214017287,0.6913611384252416,0.5490917963933202,0.36590266899323703
anchor,1230001,11,ito,20,backward,0.48700896507995994,0.45763772876998127,0.30744855284779343,0.18465655275627282
anchor,1270009,0,log,5,forward,0.8071794268303446,0.756542798029487,0.6147233744180858,0.48766809466789757
anchor,1270009,0,log,5,backward,0.6836997410770054,0.6272590022643987,0.4650364447961308,0.35738371344866215
anchor,1270009,0,log,10,forward,0.6934785136333869,0.5571874365262046,0.37982795114359086,0.2519751010742472
anchor,1270009,0,log,10,backward,0.422178303196759,0.3270438154507928,0.0986634606649473,0.05687797602124482
anchor,1270009,0,log,20,forward,0.5216531993287402,0.41878342236388405,0.22634344177046245,0.16687478458349717
anchor,1270009,0,log,20,backward,0.12321479313273773,0.005567399020761855,0.0,0.0
anchor,1270009,0,ito,5,forward,0.806246175439255,0.7560942926780557,0.6142729915294814,0.486786619291761
anchor,1270009,0,ito,5,backward,0.6829063124699007,0.6257003928437614,0.46686169138539624,0.3583422096491265
anchor,1270009,0,ito,10,forward,0.6911565619475516,0.5551736488772869,0.37817792932586103,0.2511869211600023
anchor,1270009,0,ito,10,backward,0.4222107203056476,0.3245030870339775,0.10144822874846965,0.06055945666473404
anchor,1270009,0,ito,20,forward,0.5186267984869244,0.40346053354768685,0.2265667125744639,0.16768229372443583
anchor,1270009,0,ito,20,backward,0.12611994077976005,0.007326868334423638,0.0,0.0
anchor,1270009,1,log,5,forward,0.5833546363000548,0.44360222413407796,0.2598539371200813,0.180667177444685
anchor,1270009,1,log,5,backward,0.5128207026809243,0.38204729498478973,0.17653510161001212,0.053291891214832486
anchor,1270009,1,log,10,forward,0.5284517768780754,0.4203511150427712,0.32346844778201006,0.27172768432561173
anchor,1270009,1,log,10,backward,0.45708970062075766,0.35252684283652747,0.20172197236270142,0.1628182509670378
anchor,1270009,1,log,20,forward,0.6723215480061602,0.6189118847922185,0.5240548806038212,0.3051774695063523
anchor,1270009,1,log,20,backward,0.42393435966056214,0.38770875065938043,0.21091869471653127,0.10969714239246064
anchor,1270009,1,ito,5,forward,0.575522737190384,0.4412994646794021,0.2566391842149376,0.17766631346364603
anchor,1270009,1,ito,5,backward,0.5112663166284988,0.3807388331169246,0.17613289880215116,0.05408473341484208
anchor,1270009,1,ito,10,forward,0.5226798348059073,0.4164516026702378,0.3192038997046414,0.2677428910667181
anchor,1270009,1,ito,10,backward,0.45414696951769495,0.348114726149397,0.2016304229533793,0.1642991400491961
anchor,1270009,1,ito,20,forward,0.6665885293136238,0.6130036507234998,0.521251833461173,0.30393241803194615
anchor,1270009,1,ito,20,backward,0.4062708187922741,0.3710084038678524,0.20437356262498485,0.10720756546074692
anchor,1270009,2,log,5,forward,0.7033099001557981,0.5697764870547742,0.35039890691796527,0.220808894773475
anchor,1270009,2,log,5,backward,0.3873145960489515,0.24898516430267323,0.14642800471807804,0.0769696339022781
anchor,1270009,2,log,10,forward,0.6068031032241215,0.4059334312044359,0.22330309079984736,0.1635875310677294
anchor,1270009,2,log,10,backward,0.284186852090614,0.19190682390167232,0.13662609610230833,0.10928740876292745
anchor,1270009,2,log,20,forward,0.3436511475873918,0.1897545619180736,0.09400622861792392,0.06038719394300075
anchor,1270009,2,log,20,backward,0.38362879119226484,0.30228899957709154,0.17689917528632113,0.10560750980982184
anchor,1270009,2,ito,5,forward,0.7035913346529269,0.5699672688211015,0.3512810844929321,0.22191265244642622
anchor,1270009,2,ito,5,backward,0.38943842530905026,0.24768239728769625,0.14480652519952608,0.07519289855880729
anchor,1270009,2,ito,10,forward,0.6055529800087696,0.406036616410136,0.22345551248366152,0.1635667620940749
anchor,1270009,2,ito,10,backward,0.2946219154753265,0.19647770330707542,0.14130085366639974,0.1131306218894669
anchor,1270009,2,ito,20,forward,0.3486719328255843,0.1840581263245782,0.09443308229958763,0.06095063158600105
anchor,1270009,2,ito,20,backward,0.39312952838194537,0.3102278296499478,0.17686390447039896,0.10743232419189577
anchor,1270009,3,log,5,forward,0.736492303553865,0.6548946579444771,0.4104490140989148,0.27225402425037276
anchor,1270009,3,log,5,backward,0.6691904934860453,0.5607434004001312,0.3134561026084727,0.24674122100284662
anchor,1270009,3,log,10,forward,0.7473219759363171,0.6341511122698489,0.5195155066942254,0.3702986099514262
anchor,1270009,3,log,10,backward,0.48677264883371724,0.3682843541038716,0.1584333755012105,0.0972005821972104
anchor,1270009,3,log,20,forward,0.5075541768079993,0.38278946092599675,0.15027788410567353,0.11258994474220665
anchor,1270009,3,log,20,backward,0.40855225791801164,0.27403865768308955,0.13133920513127234,0.08267744483509445
anchor,1270009,3,ito,5,forward,0.7357506004135507,0.6554246671754175,0.40907134426388186,0.27054221142965473
anchor,1270009,3,ito,5,backward,0.6707417175810414,0.565021658616423,0.3106750071450293,0.24309316209047008
anchor,1270009,3,ito,10,forward,0.7451050330474988,0.6424976650423436,0.5256772913440876,0.36796926780907513
anchor,1270009,3,ito,10,backward,0.48979458768733075,0.36792657220825364,0.17138401141763568,0.09587753061009345
anchor,1270009,3,ito,20,forward,0.5078163387656632,0.3817363458224133,0.1480852002993396,0.11076115968585822
anchor,1270009,3,ito,20,backward,0.422385928550875,0.28291833854917486,0.13617821666148286,0.08561638036549364
anchor,1270009,4,log,5,forward,0.7416494411491374,0.653624909312296,0.5240205035773932,0.42336780971384014
anchor,1270009,4,log,5,backward,0.5794823927464137,0.4511827275732854,0.23331493028615666,0.09787027527886154
anchor,1270009,4,log,10,forward,0.7555386665778341,0.7038648945571687,0.5908949514039487,0.3640649451499633
anchor,1270009,4,log,10,backward,0.5388644941551348,0.4081464072969994,0.28333663640864487,0.09851367680495278
anchor,1270009,4,log,20,forward,0.7788112512375711,0.6886289038029394,0.40801472200403044,0.28462329075498927
anchor,1270009,4,log,20,backward,0.4447586243807008,0.2386228332111533,0.011102077714901726,0.0014195062324026625
anchor,1270009,4,ito,5,forward,0.7391614136180169,0.6528591228376767,0.5241810806306831,0.4236804298360914
anchor,1270009,4,ito,5,backward,0.576574644917052,0.4463171005134452,0.2298544422569199,0.09386225547138166
anchor,1270009,4,ito,10,forward,0.7529169598565177,0.6966497608262217,0.5934610632739755,0.3676365817239086
anchor,1270009,4,ito,10,backward,0.5288353987670953,0.3850923997729048,0.27894457179553006,0.09688828006798485
anchor,1270009,4,ito,20,forward,0.7772769641919196,0.6911840457818306,0.4104383095194392,0.2863055254702899
anchor,1270009,4,ito,20,backward,0.43529301014420435,0.23142200376889405,0.011099323971368428,0.0014384207425449358
anchor,1270009,5,log,5,forward,0.8250203947166085,0.7973808266954477,0.725926355224809,0.6603903086739656
anchor,1270009,5,log,5,backward,0.6957955140554971,0.6635662653727192,0.5328549863889114,0.5112147604975258
anchor,1270009,5,log,10,forward,0.7990790851485121,0.7673463613188118,0.6796571965076731,0.5782669182509126
anchor,1270009,5,log,10,backward,0.5171224751815766,0.4601378796236051,0.41626690405466743,0.26723388109499413
anchor,1270009,5,log,20,forward,0.7036053165547671,0.6814910559114891,0.5693970524159008,0.4458886823105064
anchor,1270009,5,log,20,backward,0.24154069580395954,0.16962612050283116,0.06698527906923288,0.017103225296259707
anchor,1270009,5,ito,5,forward,0.8242632121892028,0.7972151911870262,0.7261200050350709,0.6613737288597623
anchor,1270009,5,ito,5,backward,0.695660788155112,0.6638241606933976,0.5324314664259927,0.5141855795186958
anchor,1270009,5,ito,10,forward,0.7970381771992959,0.7653517251762595,0.6790856584840133,0.5791260609451536
anchor,1270009,5,ito,10,backward,0.5159555606640468,0.4601031197074333,0.41452565958410226,0.2635953278692819
anchor,1270009,5,ito,20,forward,0.6994892351162659,0.6804237245138466,0.5687538883432411,0.44701233574046173
anchor,1270009,5,ito,20,backward,0.24941921873411102,0.1704771452306456,0.06858662351067825,0.02090780650291127
anchor,1270009,6,log,5,forward,0.7117631386121341,0.5372149562155742,0.3419987156227123,0.21792411843403137
anchor,1270009,6,log,5,backward,0.40650815786382627,0.23665791069927192,0.14371182899158758,0.13081321371300744
anchor,1270009,6,log,10,forward,0.6172566423305899,0.4694208176249478,0.30083363150459896,0.16115802368601592
anchor,1270009,6,log,10,backward,0.36707327420430325,0.21683181386139386,0.04025543413809927,0.03778774801059491
anchor,1270009,6,log,20,forward,0.5607832335372852,0.45294890525582143,0.28249972866808,0.19922982663882202
anchor,1270009,6,log,20,backward,0.3077845589060442,0.18327632053878332,0.08400355150300857,0.06653236768555738
anchor,1270009,6,ito,5,forward,0.7168014591365641,0.5343490142251724,0.3394139941509076,0.2156321984361882
anchor,1270009,6,ito,5,backward,0.39989369856560464,0.2327123313860249,0.1426506781498152,0.1305110119722644
anchor,1270009,6,ito,10,forward,0.6153012495950902,0.46507086884470294,0.2961411926679237,0.1556759047243606
anchor,1270009,6,ito,10,backward,0.3560357952818016,0.20727995472552596,0.04247645977395209,0.04122640242806261
anchor,1270009,6,ito,20,forward,0.5597441430887735,0.445891575099382,0.28457294085768503,0.1856223740786519
anchor,1270009,6,ito,20,backward,0.31039541720979535,0.1790291014996593,0.08953814954505311,0.06246721625876067
anchor,1270009,7,log,5,forward,0.7349039806242903,0.680320042529404,0.5160355984070063,0.4364766367455813
anchor,1270009,7,log,5,backward,0.44633801644311033,0.3612407725510417,0.2208175192125323,0.1444703411693169
anchor,1270009,7,log,10,forward,0.6657785261044494,0.5465966751085072,0.4308108865891652,0.3523158546675404
anchor,1270009,7,log,10,backward,0.43412988653636875,0.3382202174316265,0.19490607122777984,0.14671903324239524
anchor,1270009,7,log,20,forward,0.597442533804079,0.4681438303909361,0.33029326203770615,0.19964904741648123
anchor,1270009,7,log,20,backward,0.25952821107784935,0.1885803954468782,0.04322194068084818,0.0
anchor,1270009,7,ito,5,forward,0.7317509306285038,0.6755716191894666,0.5126160858083918,0.4305722695883755
anchor,1270009,7,ito,5,backward,0.44599744585126533,0.35746470786189427,0.23829860654835602,0.14192030184810392
anchor,1270009,7,ito,10,forward,0.6679853702106602,0.5386428416207741,0.4269636324002038,0.34316207320389497
anchor,1270009,7,ito,10,backward,0.449562477227713,0.34473809651594317,0.21663098697083472,0.15034336173441118
anchor,1270009,7,ito,20,forward,0.5953024112573528,0.47858943827296196,0.32668033259028084,0.2242319535172154
anchor,1270009,7,ito,20,backward,0.267123554511629,0.1993908103649493,0.052177480223463316,0.0
anchor,1270009,8,log,5,forward,0.8296315722697893,0.7896778255682565,0.6952617209800741,0.673144653346182
anchor,1270009,8,log,5,backward,0.629850173628825,0.586994370406244,0.5248455874630229,0.5039837434273168
anchor,1270009,8,log,10,forward,0.7506444518709464,0.7185897145640009,0.6657995011672702,0.6119231274064397
anchor,1270009,8,log,10,backward,0.5006244089555805,0.4517490790842336,0.28669310136488924,0.10364017142712506
anchor,1270009,8,log,20,forward,0.6255292342364477,0.5733813128747901,0.3546478847216998,0.24719515790436286
anchor,1270009,8,log,20,backward,0.7285271090722184,0.7038146322228116,0.5275536586420757,0.3654469359472888
anchor,1270009,8,ito,5,forward,0.8267793790523141,0.7877899760579884,0.6973786080477745,0.6678713495742583
anchor,1270009,8,ito,5,backward,0.6268549119830202,0.5859407576204978,0.5150893946673755,0.5008698034798157
anchor,1270009,8,ito,10,forward,0.7472678044115683,0.7134109200924411,0.6621723320789886,0.6068962940473984
anchor,1270009,8,ito,10,backward,0.5022990302207028,0.4563743275542212,0.2946561102967178,0.10829516310110329
anchor,1270009,8,ito,20,forward,0.6188475160181914,0.5707409317012757,0.3485742273454058,0.24053006047212747
anchor,1270009,8,ito,20,backward,0.7227759215436407,0.6984649160766402,0.5203575740655956,0.3621275628744762
anchor,1270009,9,log,5,forward,0.6992861101439356,0.6412705782596523,0.5079635610159592,0.39333485690605463
anchor,1270009,9,log,5,backward,0.5959344987702461,0.5596920828573767,0.4365794589697495,0.3251509267234493
anchor,1270009,9,log,10,forward,0.6028089422153712,0.5321854624638199,0.2962710384313202,0.19946485629654492
anchor,1270009,9,log,10,backward,0.38088140050767566,0.264267875609351,0.19185732386060902,0.11798806342793691
anchor,1270009,9,log,20,forward,0.4967457399848298,0.31168965082532424,0.08868061962832126,0.05520012513809405
anchor,1270009,9,log,20,backward,0.0920025164173745,0.03861155203319572,0.01758295130676405,0.011114533339180185
anchor,1270009,9,ito,5,forward,0.7000118202557041,0.6390228410256145,0.5056232620833364,0.3920834577306524
anchor,1270009,9,ito,5,backward,0.6001900563868043,0.5597311163153192,0.43387441162980783,0.32277933123738994
anchor,1270009,9,ito,10,forward,0.601130104528813,0.5268772901987994,0.2909209164148106,0.19828879349486586
anchor,1270009,9,ito,10,backward,0.38390047815948414,0.2686887131955764,0.1840837409771411,0.12014238510370184
anchor,1270009,9,ito,20,forward,0.4963911363842228,0.31529595958067547,0.10531092463401534,0.05508207509579033
anchor,1270009,9,ito,20,backward,0.09927983548725457,0.040949572206760876,0.014857750621921937,0.012395145400714725
anchor,1270009,10,log,5,forward,0.7845106179813682,0.7060353442182747,0.5508144766273461,0.4639696510890805
anchor,1270009,10,log,5,backward,0.6085956104653154,0.5345336639437958,0.3462988819119415,0.23192829237821763
anchor,1270009,10,log,10,forward,0.7392636356519326,0.6619326349672224,0.5315423263771911,0.36940017290926563
anchor,1270009,10,log,10,backward,0.538846696328777,0.464520653204283,0.3405118667475512,0.18099491551807848
anchor,1270009,10,log,20,forward,0.561795873363361,0.5256767554897158,0.2808069472356143,0.16202900365433112
anchor,1270009,10,log,20,backward,0.5193892547087531,0.3443220640048932,0.1877528825648315,0.13995492874339102
anchor,1270009,10,ito,5,forward,0.7832748359451412,0.702419196501283,0.5495097586472404,0.4634933285711575
anchor,1270009,10,ito,5,backward,0.6028031255394799,0.5286233575043162,0.33963513080553154,0.22616042340623685
anchor,1270009,10,ito,10,forward,0.7291170538103072,0.6485992881942165,0.5293585293162727,0.3681188941393949
anchor,1270009,10,ito,10,backward,0.5285349792099524,0.4519754556617382,0.3316094808666922,0.17577252113484246
anchor,1270009,10,ito,20,forward,0.5536376495559219,0.5161610768528537,0.2763379053984887,0.18280957157403926
anchor,1270009,10,ito,20,backward,0.5228394657863844,0.3815309443275549,0.17926759682467303,0.13436101039859236
anchor,1270009,11,log,5,forward,0.630963845327243,0.5215724300816471,0.3739870825595176,0.26900507244688676
anchor,1270009,11,log,5,backward,0.6020280906099597,0.516330808643732,0.41334512333996604,0.31764598900220203
anchor,1270009,11,log,10,forward,0.5979049296332669,0.48326506319341717,0.2408690016150584,0.15194431343955855
anchor,1270009,11,log,10,backward,0.5383237403289296,0.41601456713396606,0.3228002406482322,0.22194276674173619
anchor,1270009,11,log,20,forward,0.5444824693833726,0.34282180339382523,0.22059456248962003,0.15115646852671957
anchor,1270009,11,log,20,backward,0.3968229549529812,0.24751672096564198,0.16776896767163488,0.11340157854646572
anchor,1270009,11,ito,5,forward,0.6282356727920406,0.5055047781490275,0.37280536971474365,0.2679727284474314
anchor,1270009,11,ito,5,backward,0.6014661096404909,0.5082740112981504,0.4161080015214012,0.31899575303638356
anchor,1270009,11,ito,10,forward,0.5911146141182466,0.4810471166211445,0.2420912719088214,0.15284149022820953
anchor,1270009,11,ito,10,backward,0.538484313034737,0.4081529956898096,0.32558300558821796,0.20740164588818855
anchor,1270009,11,ito,20,forward,0.5421069047754269,0.3280936794978916,0.18794065411631633,0.15532146760512924
anchor,1270009,11,ito,20,backward,0.3946040628322721,0.2427556073736132,0.15702560563355905,0.11586716881748671
anchor,1290017,0,log,5,forward,0.7431142063038358,0.6718861060346677,0.43440212581314747,0.33810950119664746
anchor,1290017,0,log,5,backward,0.5992299216648501,0.4961242532066651,0.3221966888173691,0.23985264341391424
anchor,1290017,0,log,10,forward,0.714743822948572,0.5877513958376201,0.3817349681390495,0.21644257754656784
anchor,1290017,0,log,10,backward,0.541586703383953,0.37706647384114594,0.16237384070144145,0.06468625670577627
anchor,1290017,0,log,20,forward,0.6540892740441989,0.532407549260988,0.3004922994570187,0.1349618083223816
anchor,1290017,0,log,20,backward,0.44923129159871067,0.17470080252293582,0.03766773610703366,0.011963257192276868
anchor,1290017,0,ito,5,forward,0.7430431805905151,0.6821087194002222,0.4274011958104123,0.3285656617996407
anchor,1290017,0,ito,5,backward,0.6033138217133509,0.5007349828645586,0.320219340126385,0.23757715397190918
anchor,1290017,0,ito,10,forward,0.7147913577070125,0.5791138895200857,0.3860557292386307,0.21535591889389002
anchor,1290017,0,ito,10,backward,0.5383050230687918,0.3644593969550582,0.16342972668529904,0.06552041499572828
anchor,1290017,0,ito,20,forward,0.6406483990490753,0.5235405906554275,0.2958949724664528,0.13180305699323366
anchor,1290017,0,ito,20,backward,0.4457974355905414,0.19586633916132218,0.037570253796092704,0.012753777513719559
anchor,1290017,1,log,5,forward,0.8844875112006366,0.8448788952213717,0.6585077983510254,0.5222004392570985
anchor,1290017,1,log,5,backward,0.7986241272945468,0.7437511954973826,0.542959119542155,0.4491814504243804
anchor,1290017,1,log,10,forward,0.9001417145699895,0.860676160860508,0.6645535627506507,0.550289020270842
anchor,1290017,1,log,10,backward,0.7111153790071124,0.6109145260540093,0.21210271881360995,0.0938410228716917
anchor,1290017,1,log,20,forward,0.8447252107123359,0.766727892567525,0.4704617921585054,0.23949091820597926
anchor,1290017,1,log,20,backward,0.39148279590323587,0.19494010261267491,0.11460614624356397,0.05459141792867321
anchor,1290017,1,ito,5,forward,0.8835290669759348,0.8441362853164288,0.659304631416292,0.5238018677579727
anchor,1290017,1,ito,5,backward,0.7960248886578702,0.7413135882331093,0.5420942176056155,0.44765067462591246
anchor,1290017,1,ito,10,forward,0.8999308310037772,0.8613502869274655,0.6661457622237453,0.5531469632283824
anchor,1290017,1,ito,10,backward,0.7072363767023946,0.606906469393436,0.20873647691534278,0.0934364393293042
anchor,1290017,1,ito,20,forward,0.8449827771269994,0.7676112599594396,0.5013759677312204,0.23931813366552768
anchor,1290017,1,ito,20,backward,0.3968893458937646,0.21142693915687044,0.13196004089166002,0.06443599503227314
anchor,1290017,2,log,5,forward,0.7127366493161403,0.6434208060751485,0.5300501964468856,0.40394771428362086
anchor,1290017,2,log,5,backward,0.5496543859023988,0.45395130992477256,0.31121486475120136,0.19511779264895612
anchor,1290017,2,log,10,forward,0.6143744912701135,0.5808779292035033,0.5185849191089318,0.4157531187246957
anchor,1290017,2,log,10,backward,0.33991102864195,0.2500588590196755,0.13415887934697665,0.08848133352929007
anchor,1290017,2,log,20,forward,0.45066690912569773,0.439482072467963,0.36114837099889335,0.25237769422325906
anchor,1290017,2,log,20,backward,0.19839025716563594,0.10283745772975923,0.011630923154726911,0.0018372797852816785
anchor,1290017,2,ito,5,forward,0.7104652966076107,0.6439061870884768,0.5261885687679,0.4013404896845381
anchor,1290017,2,ito,5,backward,0.5495016458170379,0.4610031925807228,0.3101802104798398,0.19552462433337478
anchor,1290017,2,ito,10,forward,0.6106864703696031,0.5762645894089086,0.5142169860987362,0.4124650651650913
anchor,1290017,2,ito,10,backward,0.33861765035185415,0.2540927874276394,0.13939071762042438,0.0940228697357358
anchor,1290017,2,ito,20,forward,0.44020868881320013,0.42791989222181087,0.3522748284811681,0.24738865552177533
anchor,1290017,2,ito,20,backward,0.19795004887565454,0.10594531812723545,0.012272470115796998,0.002783238086442974
anchor,1290017,3,log,5,forward,0.7420665363453797,0.6609547800358808,0.5544308722914619,0.3672606051094886
anchor,1290017,3,log,5,backward,0.705081227242211,0.5955024183562849,0.42207318826695445,0.2789742197080108
anchor,1290017,3,log,10,forward,0.7176255115894883,0.6321679801408723,0.44723257761215934,0.27187061706045534
anchor,1290017,3,log,10,backward,0.6482536714456351,0.5823275373837873,0.43899710085261606,0.3088448875914576
anchor,1290017,3,log,20,forward,0.5299465494498474,0.41373001913543345,0.25998423481301985,0.17992087403351248
anchor,1290017,3,log,20,backward,0.6228405562719571,0.5312526155190752,0.44269700736854434,0.29435452956081776
anchor,1290017,3,ito,5,forward,0.7369063104980784,0.6576735740169425,0.5518149909347477,0.36607787388233165
anchor,1290017,3,ito,5,backward,0.702072879129072,0.5912031361783101,0.4198086480991439,0.27639725414352906
anchor,1290017,3,ito,10,forward,0.714399217587063,0.6256371339258199,0.44093859709947647,0.26797475740696797
anchor,1290017,3,ito,10,backward,0.6426242184270582,0.5762616935163083,0.43527592796935705,0.30489816201338776
anchor,1290017,3,ito,20,forward,0.527754379566056,0.40589879351374286,0.25659261098748004,0.17829459987019694
anchor,1290017,3,ito,20,backward,0.6137856800284899,0.5252836519932689,0.44073604389227694,0.2938302854880289
anchor,1290017,4,log,5,forward,0.6736724391950204,0.5379555307448679,0.32812407824407025,0.2353115673447677
anchor,1290017,4,log,5,backward,0.6234140832091968,0.47020426865292825,0.26458918608787446,0.2240436049036809
